title,address,latitude,longitude,city,state,postal_code,price,facts and features,real estate provider,url
New Construction,740 Abernathy Rd NE # EWXJWP,33.937569,-84.365104,Sandy Springs,GA,30328,"$1,099,900+","3 bds , 3.5 ba , 4,193+ sqft",,https://www.zillow.com/community/aria/2094935237_zpid/
Condo For Sale,795 Hammond Dr APT 711,33.917487,-84.3594,Sandy Springs,GA,30328,"$115,000","1 bd , 1 ba , 541 sqft",NATHANS REALTY,https://www.zillow.com/homedetails/795-Hammond-Dr-APT-711-Sandy-Springs-GA-30328/2090287260_zpid/
Condo For Sale,795 Hammond Dr APT 2305,33.917487,-84.3594,Sandy Springs,GA,30328,"$269,000","2 bds , 2 ba , 1,309 sqft",NATHANS REALTY,https://www.zillow.com/homedetails/795-Hammond-Dr-APT-2305-Sandy-Springs-GA-30328/2090287435_zpid/
Condo For Sale,795 Hammond Dr APT 1901,33.917487,-84.3594,Sandy Springs,GA,30328,"$196,000","2 bds , 1 ba , 975 sqft",NATHANS REALTY,https://www.zillow.com/homedetails/795-Hammond-Dr-APT-1901-Sandy-Springs-GA-30328/2090287361_zpid/
Condo For Sale,795 Hammond Dr APT 810,33.917487,-84.3594,Sandy Springs,GA,30328,"$105,000","1 bd , 1 ba , 447 sqft",NATHANS REALTY,https://www.zillow.com/homedetails/795-Hammond-Dr-APT-810-Sandy-Springs-GA-30328/2090287360_zpid/
Condo For Sale,795 Hammond Dr APT 1111,33.917487,-84.3594,Sandy Springs,GA,30328,"$123,000","1 bd , 1 ba , 541 sqft",NATHANS REALTY,https://www.zillow.com/homedetails/795-Hammond-Dr-APT-1111-Sandy-Springs-GA-30328/2090287493_zpid/
Condo For Sale,725 Dalrymple Rd UNIT 8I,33.954471,-84.363731,ATLANTA,GA,30328,"$109,900","2 bds , 2 ba , 1,094 sqft",Weichert Realtors Cara and Assoc.,https://www.zillow.com/homedetails/725-Dalrymple-Rd-UNIT-8I-Atlanta-GA-30328/35925908_zpid/
Townhouse For Sale,6900 Roswell Rd APT E1,33.943094,-84.374337,Atlanta,GA,30328,"$195,000","3 bds , 3 ba , 1,434 sqft",EXP Realty LLC,https://www.zillow.com/homedetails/6900-Roswell-Rd-APT-E1-Atlanta-GA-30328/2090287629_zpid/
House For Sale,850 Glenairy Dr,33.925378,-84.364583,Sandy springs,GA,30328,"$1,500,000","5 bds , 6 ba , 6,950 sqft",KELLER WILLIAMS REALTY ATL NORTH,https://www.zillow.com/homedetails/850-Glenairy-Dr-Sandy-Springs-GA-30328/35926200_zpid/
House For Sale,6405 Colebridge Rd,33.930115,-84.394649,SANDY SPRINGS,GA,30328,"$459,900","3 bds , 3 ba , 1,521 sqft",Atlanta Fine Homes Sotheby's International Realty,https://www.zillow.com/homedetails/6405-Colebridge-Rd-Sandy-Springs-GA-30328/35904230_zpid/
Coming Soon,7265 Village Creek Trce,33.953411,-84.355192,SANDY SPRINGS,GA,30328,"$419,000","4 bds , 4 ba , 2,500 sqft",,https://www.zillow.com/homedetails/7265-Village-Creek-Trce-Sandy-Springs-GA-30328/65465752_zpid/
New Construction,5725 Winterthur Ln,33.914224,-84.434756,Sandy springs,GA,30328,"$2,225,000","8 bds , 8 ba , 7,800 sqft",Muffley & Associates,https://www.zillow.com/homedetails/5725-Winterthur-Ln-Sandy-Springs-GA-30328/35919305_zpid/
Townhouse For Sale,6520 Roswell Rd UNIT 35,33.933091,-84.380821,Atlanta,GA,30328,"$179,900","3 bds , 3 ba , 1,534 sqft",,https://www.zillow.com/homedetails/6520-Roswell-Rd-UNIT-35-Atlanta-GA-30328/2090304794_zpid/
New Construction,2009 Wheaton Way # U3ONVV,33.914116,-84.383711,Sandy Springs,GA,30328,"$613,990+","4 bds , 4 ba , 2,900+ sqft",,https://www.zillow.com/community/atwater/2091462182_zpid/
House For Sale,1165 Winding Creek Trl,33.92768,-84.40738,ATLANTA,GA,30328,"$500,000","5 bds , 4 ba , 4,190 sqft",,https://www.zillow.com/homedetails/1165-Winding-Creek-Trl-Atlanta-GA-30328/35912640_zpid/
Townhouse For Sale,980 Bergeron Pl,33.93332,-84.35897,Atlanta,GA,30328,"$465,000","4 bds , 4 ba , 2,352 sqft",,https://www.zillow.com/homedetails/980-Bergeron-Pl-Atlanta-GA-30328/2099585901_zpid/
Townhouse For Sale,6520 Road # 35,33.9314,-84.3763,Atlanta,GA,30328,"$179,900","3 bds , 3 ba , 1,534 sqft",,https://www.zillow.com/homedetails/6520-Road-35-Atlanta-GA-30328/55018499_zpid/
House For Sale,605 Dalrymple Rd,33.955489,-84.366563,SANDY SPRINGS,GA,30328,"$459,900","6 bds , 3 ba , 3,604 sqft","Good Shepherd Realty, LLC",https://www.zillow.com/homedetails/605-Dalrymple-Rd-Sandy-Springs-GA-30328/35925910_zpid/
Condo For Sale,6980 Roswell Rd UNIT A4,33.945119,-84.372969,Atlanta,GA,30328,"$240,000","3 bds , 3 ba , 1,632 sqft",Atlantic West Properties LLC,https://www.zillow.com/homedetails/6980-Roswell-Rd-UNIT-A4-Atlanta-GA-30328/98001982_zpid/
New Construction,2009 Wheaton Way # RX0RLM,33.914116,-84.383711,Sandy Springs,GA,30328,"$581,990+","4 bds , 4 ba , 3,050+ sqft",,https://www.zillow.com/community/atwater/2091711654_zpid/
House For Sale,15 Old Vermont Pl,33.920842,-84.422103,Atlanta,GA,30328,"$1,575,000","6 bds , 9 ba , 6,216 sqft",,https://www.zillow.com/homedetails/15-Old-Vermont-Pl-Atlanta-GA-30328/2090338641_zpid/
Condo For Sale,6940 Roswell Rd UNIT F23,33.944156,-84.373199,ATLANTA,GA,30328,"$120,000","1 bd , 2 ba , 1,000 sqft",Mark Spain Real Estate,https://www.zillow.com/homedetails/6940-Roswell-Rd-UNIT-F23-Atlanta-GA-30328/69370338_zpid/
Townhouse For Sale,901 Abernathy Rd APT 2210,33.932684,-84.3611,SANDY SPRINGS,GA,30328,"$275,500","2 bds , 2 ba , 1,002 sqft",,https://www.zillow.com/homedetails/901-Abernathy-Rd-APT-2210-Sandy-Springs-GA-30328/112087177_zpid/
Condo For Sale,346 Drive # 17,33.9314,-84.3763,Atlanta,GA,30328,"$169,900","2 bds , 2 ba , 1,152 sqft",Berkshire Hathaway HomeServices Georgia Properties - Dunwoody Sandy Springs,https://www.zillow.com/homedetails/346-Drive-17-Atlanta-GA-30328/55018370_zpid/
New Construction,740 Abernathy Rd NE # TG6P8W,33.937569,-84.365104,Sandy Springs,GA,30328,"$699,900+","3 bds , 4 ba , 3,576+ sqft",,https://www.zillow.com/community/aria/2091174279_zpid/
House For Sale,5790 Riverwood Dr,33.924254,-84.397545,SANDY SPRINGS,GA,30328,"$755,000","4 bds , 4 ba , 3,273 sqft","Skylan Realty, LLC",https://www.zillow.com/homedetails/5790-Riverwood-Dr-Sandy-Springs-GA-30328/35905818_zpid/
House For Sale,6311 Hunting Creek Rd,33.926056,-84.375051,Sandy Springs,GA,30328,"$425,000","4 bds , 3 ba , 2,817 sqft",,https://www.zillow.com/homedetails/6311-Hunting-Creek-Rd-Sandy-Springs-GA-30328/2146342955_zpid/
Condo For Sale,346 Carpenter Dr,33.913765,-84.376377,Atlanta,GA,30328,"$169,900","2 bds , 2 ba , 1,152 sqft",Berkshire Hathaway HomeServices Georgia Properties - Dunwoody Sandy Springs,https://www.zillow.com/homedetails/346-Carpenter-Dr-Atlanta-GA-30328/2103140567_zpid/
House For Sale,6311 Hunting Creek Rd NE,33.927378,-84.375094,Sandy Springs,GA,30328,"$425,000","4 bds , 3 ba , 2,817 sqft",,https://www.zillow.com/homedetails/6311-Hunting-Creek-Rd-NE-Sandy-Springs-GA-30328/2144721662_zpid/
House For Sale,6260 River Overlook Dr,33.928361,-84.419125,ATLANTA,GA,30328,"$669,000","4 bds , 5 ba , 4,159 sqft",,https://www.zillow.com/homedetails/6260-River-Overlook-Dr-Atlanta-GA-30328/35912805_zpid/
House For Sale,5830 Kayron Dr,33.9141,-84.373299,ATLANTA,GA,30328,"$529,900","4 bds , 3 ba , 2,295 sqft",,https://www.zillow.com/homedetails/5830-Kayron-Dr-Atlanta-GA-30328/35935544_zpid/
New Construction,740 Abernathy Rd NE # H139LC,33.937569,-84.365104,Sandy Springs,GA,30328,"$684,900+","2 bds , 3 ba , 3,085+ sqft",,https://www.zillow.com/community/aria/2090530253_zpid/
Townhouse For Sale,7325 Highland Blf,33.952067,-84.365717,ATLANTA,GA,30328,"$360,000","3 bds , 4 ba , 1,524 sqft",,https://www.zillow.com/homedetails/7325-Highland-Blf-Atlanta-GA-30328/123479215_zpid/
House For Sale,110 Bowline Cir,33.943217,-84.398668,SANDY SPRINGS,GA,30328,"$650,000","5 bds , 5 ba , 3,914 sqft",Berkshire Hathaway HomeServices Georgia Properties - Dunwoody Sandy Springs,https://www.zillow.com/homedetails/110-Bowline-Cir-Sandy-Springs-GA-30328/35905107_zpid/
Condo For Sale,246 Le Gran Bnd,33.91885,-84.383389,ATLANTA,GA,30328,"$339,900","2 bds , 3 ba , 1,648 sqft",RE/MAX Metro Atlanta Cityside,https://www.zillow.com/homedetails/246-Le-Gran-Bnd-Atlanta-GA-30328/71753044_zpid/
Condo For Sale,795 Drive # 1712,33.9187,-84.359,Sandy Springs,GA,30328,"$159,800","1 bd , 1 ba , 769 sqft",Atlanta Communities,https://www.zillow.com/homedetails/795-Drive-1712-Sandy-Springs-GA-30328/55017867_zpid/
House For Sale,375 Crosstree Ln,33.94352,-84.401484,ATLANTA,GA,30328,"$749,000","5 bds , 6 ba , 5,024 sqft",Atlanta Neighborhood Realty,https://www.zillow.com/homedetails/375-Crosstree-Ln-Atlanta-GA-30328/35905116_zpid/
Condo For Sale,1603 Brighton Pt,33.957068,-84.366748,ATLANTA,GA,30328,"$185,000","2 bds , 2 ba , 1,425 sqft",Coldwell Banker Residential Brokerage - Perimeter,https://www.zillow.com/homedetails/1603-Brighton-Pt-Atlanta-GA-30328/69383142_zpid/
House For Sale,490 Gerry Ln,33.914104,-84.37121,SANDY SPRINGS,GA,30328,"$539,000","4 bds , 3 ba , 2,988 sqft",Atlanta Communities,https://www.zillow.com/homedetails/490-Gerry-Ln-Sandy-Springs-GA-30328/35935485_zpid/
New Construction,2009 Wheaton Way # 2F1TKV,33.914116,-84.383711,Sandy Springs,GA,30328,"$597,990+","4 bds , 3 ba , 2,675+ sqft",,https://www.zillow.com/community/atwater/2096651304_zpid/
New Construction,740 Abernathy Rd NE # IJ0VHH,33.937569,-84.365104,Sandy Springs,GA,30328,"$999,900+","3 bds , 3.5 ba , 2,947+ sqft",,https://www.zillow.com/community/aria/2094925448_zpid/
Townhouse For Sale,751 Berrydale Dr,33.930921,-84.360266,Atlanta,GA,30328,"$279,900","2 bds , 2 ba , 1,160 sqft",Atlanta Fine Homes Sotheby's International Realty,https://www.zillow.com/homedetails/751-Berrydale-Dr-Atlanta-GA-30328/2090439079_zpid/
House For Sale,6400 Blackwater Trl,33.939562,-84.401198,ATLANTA,GA,30328,"$799,000","5 bds , 4 ba , 3,643 sqft",,https://www.zillow.com/homedetails/6400-Blackwater-Trl-Atlanta-GA-30328/35904950_zpid/
New Construction,740 Abernathy Rd NE # 3RKQY5,33.937569,-84.365104,Sandy Springs,GA,30328,"$344,900+","1 bd , 2 ba , 1,092+ sqft",,https://www.zillow.com/community/aria/2092589837_zpid/
New Construction,740 Abernathy Rd NE # CKUFX3,33.937569,-84.365104,Sandy Springs,GA,30328,"$409,900+","1 bd , 3 ba , 1,633+ sqft",,https://www.zillow.com/community/aria/2092589838_zpid/
New Construction,765 Old Post Rd,33.917692,-84.411404,ATLANTA,GA,30328,"$1,950,000","5 bds , 6 ba , 4,529 sqft",,https://www.zillow.com/homedetails/765-Old-Post-Rd-Atlanta-GA-30328/35912341_zpid/
Condo For Sale,6980 Roswell Rd UNIT M2,33.945119,-84.372969,Sandy Springs,GA,30328,"$276,000","3 bds , 3 ba , 1,633 sqft","BETTER HOMES GA PROPERTIES , LLC",https://www.zillow.com/homedetails/6980-Roswell-Rd-UNIT-M2-Sandy-Springs-GA-30328/97995708_zpid/
New Construction,2009 Wheaton Way # T6DKXK,33.914116,-84.383711,Sandy Springs,GA,30328,"$593,990+","4 bds , 4.5 ba , 3,200+ sqft",,https://www.zillow.com/community/atwater/2096324048_zpid/
House For Sale,630 Heards Ferry Rd,33.918591,-84.40799,SANDY SPRINGS,GA,30328,"$1,550,000","6 bds , 8 ba , 7,756 sqft",Atlanta Fine Homes Sotheby's International Realty,https://www.zillow.com/homedetails/630-Heards-Ferry-Rd-Sandy-Springs-GA-30328/55019740_zpid/
House For Sale,3000 River North Pkwy,33.949606,-84.396931,SANDY SPRINGS,GA,30328,"$699,000","5 bds , 5 ba , 4,480 sqft",Berkshire Hathaway HomeServices Georgia Properties - Midtown Office,https://www.zillow.com/homedetails/3000-River-North-Pkwy-Sandy-Springs-GA-30328/35904821_zpid/
House For Sale,930 Manchester Pl,33.915478,-84.391106,SANDY SPRINGS,GA,30328,"$560,000","4 bds , 4 ba , 4,181 sqft",EXP Realty LLC,https://www.zillow.com/homedetails/930-Manchester-Pl-Sandy-Springs-GA-30328/35903673_zpid/
House For Sale,6830 Sunny Brook Ln,33.941322,-84.379717,Sandy Springs,GA,30328,"$435,000","4 bds , 3 ba , 1,864 sqft",PalmerHouse Properties,https://www.zillow.com/homedetails/6830-Sunny-Brook-Ln-Sandy-Springs-GA-30328/35939380_zpid/
Condo For Sale,422 Jefferson Cir,33.946267,-84.363278,ATLANTA,GA,30328,"$415,000","3 bds , 3 ba , 2,100 sqft",Ansley Atlanta Real Estate,https://www.zillow.com/homedetails/422-Jefferson-Cir-Atlanta-GA-30328/35925969_zpid/
House For Sale,165 Windsor Cv,33.930137,-84.387433,SANDY SPRINGS,GA,30328,"$799,000","5 bds , 5 ba , 4,388 sqft",,https://www.zillow.com/homedetails/165-Windsor-Cv-Sandy-Springs-GA-30328/65470056_zpid/
New Construction,606 Esfun Trce,33.924366,-84.367172,Atlanta,GA,30328,"$995,000","5 bds , 5 ba , 3,868 sqft",,https://www.zillow.com/homedetails/606-Esfun-Trce-Atlanta-GA-30328/2090503395_zpid/
House For Sale,220 River Court Pkwy,33.945859,-84.391725,SANDY SPRINGS,GA,30328,"$725,000","4 bds , 6 ba , 6,000 sqft",,https://www.zillow.com/homedetails/220-River-Court-Pkwy-Sandy-Springs-GA-30328/35904836_zpid/
Condo For Sale,300 Halah Cir,33.917889,-84.364814,SANDY SPRINGS,GA,30328,"$429,900","3 bds , 3 ba , 1,764 sqft",Coldwell Banker Residential Brokerage - Buckhead West Paces Ferry,https://www.zillow.com/homedetails/300-Halah-Cir-Sandy-Springs-GA-30328/35926497_zpid/
House For Sale,275 Crosstree Ln,33.945426,-84.398029,SANDY SPRINGS,GA,30328,"$550,000","4 bds , 5 ba , 3,825 sqft",Dorsey Alston Realtors,https://www.zillow.com/homedetails/275-Crosstree-Ln-Sandy-Springs-GA-30328/35904575_zpid/
Condo For Sale,7150 Stonington Dr,33.948596,-84.372713,SANDY SPRINGS,GA,30328,"$190,000","2 bds , 3 ba , 1,474 sqft",Optimus Real Estate Brokers Inc,https://www.zillow.com/homedetails/7150-Stonington-Dr-Sandy-Springs-GA-30328/35937695_zpid/
Condo For Sale,901 Abernathy Rd APT 1170,33.932684,-84.3611,ATLANTA,GA,30328,"$264,900","2 bds , 2 ba , 1,002 sqft",Berkshire Hathaway HomeServices Georgia Properties - Buckhead Office,https://www.zillow.com/homedetails/901-Abernathy-Rd-APT-1170-Atlanta-GA-30328/112433331_zpid/
Condo For Sale,901 Abernathy Rd APT 5290,33.932684,-84.3611,ATLANTA,GA,30328,"$349,800","2 bds , 2 ba , 1,272 sqft",Virtual Properties Realty.com,https://www.zillow.com/homedetails/901-Abernathy-Rd-APT-5290-Atlanta-GA-30328/112087206_zpid/
Condo For Sale,6980 Roswell Rd UNIT M1,33.945119,-84.372969,Sandy Springs,GA,30328,"$279,900","3 bds , 3 ba , -- sqft","BETTER HOMES GA PROPERTIES , LLC",https://www.zillow.com/homedetails/6980-Roswell-Rd-UNIT-M1-Sandy-Springs-GA-30328/97992605_zpid/
House For Sale,720 Heards Ferry Rd,33.918666,-84.410405,SANDY SPRINGS,GA,30328,"$5,399,000","11 bds , 14 ba , 19,000 sqft",BEACHAM AND COMPANY REALTORS,https://www.zillow.com/homedetails/720-Heards-Ferry-Rd-Sandy-Springs-GA-30328/35912366_zpid/
Lot/Land For Sale,277 Mount Vernon Hwy NW LOT 2,33.924205,-84.377766,Sandy Springs,GA,30328,"$850,000",-- sqft lot,Coldwell Banker Residential Brokerage - Alpharetta/North Point,https://www.zillow.com/homedetails/277-Mount-Vernon-Hwy-NW-LOT-2-Sandy-Springs-GA-30328/2090564744_zpid/
House For Sale,570 Valley Ln,33.917986,-84.368058,SANDY SPRINGS,GA,30328,"$519,900","3 bds , 2 ba , 2,112 sqft",Berkshire Hathaway HomeServices Georgia Properties - Midtown Office,https://www.zillow.com/homedetails/570-Valley-Ln-Sandy-Springs-GA-30328/35935353_zpid/
Condo For Sale,725 Dalrymple Rd UNIT 5H,33.954471,-84.363731,SANDY SPRINGS,GA,30328,"$122,000","2 bds , 2 ba , 1,048 sqft",PalmerHouse Properties & Assoc,https://www.zillow.com/homedetails/725-Dalrymple-Rd-UNIT-5H-Sandy-Springs-GA-30328/35925883_zpid/
New Construction,3021 Eamont Ter,33.914116,-84.383711,Sandy Springs,GA,30328,"$685,650","4 bds , 4 ba , 2,900 sqft",,https://www.zillow.com/homedetails/3021-Eamont-Ter-Sandy-Springs-GA-30328/2090578899_zpid/
New Construction,3009 Eamont Ter,33.914116,-84.383711,Sandy Springs,GA,30328,"$691,510","4 bds , 4 ba , 2,900 sqft",,https://www.zillow.com/homedetails/3009-Eamont-Ter-Sandy-Springs-GA-30328/2090578897_zpid/
New Construction,2072 Wheaton Way,33.914116,-84.383711,Sandy Springs,GA,30328,"$698,000","4 bds , 4 ba , 3,050 sqft",,https://www.zillow.com/homedetails/2072-Wheaton-Way-Sandy-Springs-GA-30328/2090578902_zpid/
New Construction,2070 Wheaton Way,33.914116,-84.383711,Sandy Springs,GA,30328,"$679,740","4 bds , 4 ba , 3,050 sqft",,https://www.zillow.com/homedetails/2070-Wheaton-Way-Sandy-Springs-GA-30328/2090578896_zpid/
New Construction,3011 Eamont Ter,33.914116,-84.383711,Sandy Springs,GA,30328,"$690,745","4 bds , 4 ba , 2,900 sqft",,https://www.zillow.com/homedetails/3011-Eamont-Ter-Sandy-Springs-GA-30328/2090578898_zpid/
New Construction,2068 Wheaton Way,33.914116,-84.383711,Sandy Springs,GA,30328,"$675,115","4 bds , 4 ba , 3,050 sqft",,https://www.zillow.com/homedetails/2068-Wheaton-Way-Sandy-Springs-GA-30328/2090578901_zpid/
New Construction,3019 Eamont Ter,33.914116,-84.383711,Sandy Springs,GA,30328,"$686,975","4 bds , 4 ba , 2,900 sqft",,https://www.zillow.com/homedetails/3019-Eamont-Ter-Sandy-Springs-GA-30328/2090578900_zpid/
Townhouse For Sale,7390 Glisten Ave,33.953099,-84.365214,Atlanta,GA,30328,"$360,000","3 bds , 4 ba , 1,811 sqft",Chapman Hall Realtors Prof.,https://www.zillow.com/homedetails/7390-Glisten-Ave-Atlanta-GA-30328/2092931213_zpid/
New Construction,740 Abernathy Rd NE # CK52S4,33.937569,-84.365104,Sandy Springs,GA,30328,"$859,900+","4 bds , 3.5 ba , 3,682+ sqft",,https://www.zillow.com/community/aria/2094950499_zpid/
Townhouse For Sale,7390 Glisten Ave # 84,33.953099,-84.365214,ATLANTA,GA,30328,"$360,000","3 bds , 4 ba , 1,811 sqft",,https://www.zillow.com/homedetails/7390-Glisten-Ave-84-Atlanta-GA-30328/121352027_zpid/
House For Sale,487 Cambridge Way,33.957538,-84.373262,SANDY SPRINGS,GA,30328,"$579,000","4 bds , 5 ba , 2,923 sqft",,https://www.zillow.com/homedetails/487-Cambridge-Way-Sandy-Springs-GA-30328/35938028_zpid/
Lot/Land For Sale,300 Mark Trl,33.94441,-84.380391,Sandy Springs,GA,30328,"$349,000",1.10 ac lot,,https://www.zillow.com/homedetails/300-Mark-Trl-Sandy-Springs-GA-30328/2090595749_zpid/
House For Sale,775 Glenairy Dr,33.923294,-84.362288,ATLANTA,GA,30328,"$750,000","3 bds , 3 ba , 2,800 sqft",Dorsey Alston Realtors,https://www.zillow.com/homedetails/775-Glenairy-Dr-Atlanta-GA-30328/35926252_zpid/
Condo For Sale,795 Drive # 1710,33.9187,-84.359,Sandy Springs,GA,30328,"$106,900","1 bd , 1 ba , 447 sqft","Worldcap Solutions, LLC",https://www.zillow.com/homedetails/795-Drive-1710-Sandy-Springs-GA-30328/55017865_zpid/
House For Sale,6345 River Overlook Dr,33.928288,-84.415262,ATLANTA,GA,30328,"$800,000","4 bds , 4 ba , 2,853 sqft",,https://www.zillow.com/homedetails/6345-River-Overlook-Dr-Atlanta-GA-30328/35912695_zpid/
House For Sale,170 Marsh Glen Pt,33.94359,-84.39567,ATLANTA,GA,30328,"$599,000","4 bds , 4 ba , 3,758 sqft",,https://www.zillow.com/homedetails/170-Marsh-Glen-Pt-Atlanta-GA-30328/35904545_zpid/
House For Sale,200 Hunters Trace Ln,33.943922,-84.348491,SANDY SPRINGS,GA,30328,"$585,000","5 bds , 3 ba , 3,359 sqft",,https://www.zillow.com/homedetails/200-Hunters-Trace-Ln-Sandy-Springs-GA-30328/35919598_zpid/
New Construction,229 Belle Ln # 5,33.9136,-84.381,Sandy Springs,GA,30328,"$984,900","5 bds , 6 ba , 4,089 sqft",Engel & Volkers Buckhead Atl.,https://www.zillow.com/homedetails/229-Belle-Ln-5-Sandy-Springs-GA-30328/2090615278_zpid/
New Construction,6442 Canopy Dr,33.932597,-84.36738,Sandy Springs,GA,30328,"$415,800","2 bds , 3 ba , 1,600 sqft",,https://www.zillow.com/homedetails/6442-Canopy-Dr-Sandy-Springs-GA-30328/2090616831_zpid/
House For Sale,7445 Old Maine Trl,33.95847,-84.371759,SANDY SPRINGS,GA,30328,"$499,000","4 bds , 3 ba , 2,942 sqft",Dorsey Alston Realtors,https://www.zillow.com/homedetails/7445-Old-Maine-Trl-Sandy-Springs-GA-30328/35937973_zpid/
Condo For Sale,795 Drive # 413,33.9187,-84.359,Atlanta,GA,30328,"$219,777","2 bds , 2 ba , 1,109 sqft",RE/MAX Around Atlanta,https://www.zillow.com/homedetails/795-Drive-413-Atlanta-GA-30328/55017712_zpid/
House For Sale,6115 River Chase Cir,33.921072,-84.430607,ATLANTA,GA,30328,"$850,000","5 bds , 6 ba , 5,708 sqft",RE/MAX Around Atlanta,https://www.zillow.com/homedetails/6115-River-Chase-Cir-Atlanta-GA-30328/35919310_zpid/
Condo For Sale,5941 Reddington Way,33.918414,-84.384375,Sandy springs,GA,30328,"$465,000","3 bds , 4 ba , 2,600 sqft",,https://www.zillow.com/homedetails/5941-Reddington-Way-Sandy-Springs-GA-30328/65467674_zpid/
New Construction,740 Abernathy Rd NE # 86GWV0,33.937569,-84.365104,Sandy Springs,GA,30328,"$369,900+","1 bd , 2 ba , 1,121+ sqft",,https://www.zillow.com/community/aria/2092589836_zpid/
New Construction,6649 Cadence Blvd,33.9314,-84.3763,Sandy Springs,GA,30328,"$859,000","4 bds , 5 ba , 3,922 sqft",RE/MAX Around Atlanta,https://www.zillow.com/homedetails/6649-Cadence-Blvd-Sandy-Springs-GA-30328/2090633509_zpid/
Condo For Sale,7410 Glisten Ave,33.953112,-84.363978,ATLANTA,GA,30328,"$365,000","3 bds , 4 ba , 1,811 sqft",,https://www.zillow.com/homedetails/7410-Glisten-Ave-Atlanta-GA-30328/121352533_zpid/
Townhouse For Sale,7410 Glisten Ave # 7410,33.953044,-84.364644,Sandy Springs,GA,30328,"$365,000","3 bds , 4 ba , 1,811 sqft",,https://www.zillow.com/homedetails/7410-Glisten-Ave-7410-Sandy-Springs-GA-30328/2090634142_zpid/
New Construction,6649 Cadence Blvd # 6649,33.9314,-84.3763,Sandy Springs,GA,30328,"$859,000","4 bds , 5 ba , 3,922 sqft",RE/MAX AROUND ATLANTA REALTY,https://www.zillow.com/homedetails/6649-Cadence-Blvd-6649-Sandy-Springs-GA-30328/2090635411_zpid/
Townhouse For Sale,6520 Road # 9,33.9314,-84.3763,Atlanta,GA,30328,"$175,000","3 bds , 3 ba , 1,534 sqft","HOUSEITGOING, LLC",https://www.zillow.com/homedetails/6520-Road-9-Atlanta-GA-30328/55018473_zpid/
House For Sale,6480 River Chase Cir,33.921276,-84.424294,SANDY SPRINGS,GA,30328,"$1,000,000","6 bds , 6 ba , 6,217 sqft",,https://www.zillow.com/homedetails/6480-River-Chase-Cir-Sandy-Springs-GA-30328/35912967_zpid/
House For Sale,320 Landfall Rd,33.942446,-84.402741,SANDY SPRINGS,GA,30328,"$377,000","4 bds , 3 ba , 2,903 sqft",,https://www.zillow.com/homedetails/320-Landfall-Rd-Sandy-Springs-GA-30328/35905094_zpid/
